,ID,sjje_per_month,month_amount,year_amount,zijin
7387,2022303.0,2697830.0,34590461.0,70818132.0,1730
7388,2022303.0,3234461.0,30117129.0,100935261.0,1730
7389,2022303.0,6329562.0,34382499.0,135317760.0,1730
7390,2022303.0,732841.6666666666,36367383.0,171685142.0,1730
7391,2022303.0,1572573.6666666667,23982927.0,195668069.0,1730
7392,2022303.0,2089411.6666666665,27203653.0,222871723.0,1730
7393,2022303.0,1569432.6666666667,28614710.0,251486433.0,1730
7394,2022303.0,1368765.6666666665,26671002.0,278157435.0,1730
7395,2022303.0,1504436.6666666667,36299187.0,314456622.0,1730
7396,2022304.0,147883.9166666667,45138622.0,295022766.0,2000
7397,2022304.0,147883.9166666667,45138622.0,295022766.0,500
7398,2022304.0,484653.9166666667,46442252.0,46442252.0,2000
7399,2022304.0,484653.9166666667,46442252.0,46442252.0,500
7400,2022304.0,404673.9166666667,24456142.0,70898394.0,2000
7401,2022304.0,404673.9166666667,24456142.0,70898394.0,500
7402,2022304.0,1014841.5833333334,59919525.0,130817919.0,2000
7403,2022304.0,1014841.5833333334,59919525.0,130817919.0,500
7404,2022304.0,936645.5833333334,49001496.0,179819415.0,2000
7405,2022304.0,936645.5833333334,49001496.0,179819415.0,500
7406,2022304.0,936761.5833333334,55488828.0,235308244.0,2000
7407,2022304.0,936761.5833333334,55488828.0,235308244.0,500
7408,2022304.0,117127.91666666667,58551265.0,293859508.0,2000
7409,2022304.0,117127.91666666667,58551265.0,293859508.0,500
7410,2022304.0,135920.91666666666,67759991.0,361619500.0,2000
7411,2022304.0,135920.91666666666,67759991.0,361619500.0,500
7412,2022304.0,194846.9166666667,31812252.0,393431752.0,2000
7413,2022304.0,194846.9166666667,31812252.0,393431752.0,500
7414,2022304.0,359331.9166666667,39071331.0,432503082.0,2000
7415,2022304.0,359331.9166666667,39071331.0,432503082.0,500
7416,2022304.0,291668.9166666667,26640404.0,459143487.0,2000
7417,2022304.0,291668.9166666667,26640404.0,459143487.0,500
7418,2022304.0,450210.9166666667,34893638.0,494037124.0,2000
7419,2022304.0,450210.9166666667,34893638.0,494037124.0,500
7420,2022304.0,483736.8333333333,20750333.0,514787457.0,2000
7421,2022304.0,483736.8333333333,20750333.0,514787457.0,500
7422,2022304.0,163934.83333333334,37830123.0,37830123.0,2000
7423,2022304.0,163934.83333333334,37830123.0,37830123.0,500
7424,2022304.0,60438.833333333336,10101635.0,47931758.0,2000
7425,2022304.0,60438.833333333336,10101635.0,47931758.0,500
7426,2022304.0,75759.16666666667,33812181.0,81743938.0,2000
7427,2022304.0,75759.16666666667,33812181.0,81743938.0,500
7428,2022304.0,159307.16666666666,36568282.0,118312220.0,2000
7429,2022304.0,159307.16666666666,36568282.0,118312220.0,500
7430,2022304.0,147855.16666666666,22860092.0,141172313.0,2000
7431,2022304.0,147855.16666666666,22860092.0,141172313.0,500
7432,2022304.0,149913.8333333333,29383809.0,170556121.0,2000
7433,2022304.0,149913.8333333333,29383809.0,170556121.0,500
7434,2022304.0,146034.8333333333,29600228.0,200156349.0,2000
7435,2022304.0,146034.8333333333,29600228.0,200156349.0,500
7436,2022304.0,147114.83333333334,31922576.0,232078926.0,2000
7437,2022304.0,147114.83333333334,31922576.0,232078926.0,500
7438,2022304.0,44254.833333333336,37065999.0,269144925.0,2000
7439,2022304.0,44254.833333333336,37065999.0,269144925.0,500
7440,2022304.0,45205.833333333336,18754524.0,287899449.0,2000
7441,2022304.0,45205.833333333336,18754524.0,287899449.0,500
7442,2022304.0,48057.833333333336,23283337.0,311182786.0,2000
7443,2022304.0,48057.833333333336,23283337.0,311182786.0,500
7444,2022304.0,44530.5,36865983.0,348048768.0,2000
7445,2022304.0,44530.5,36865983.0,348048768.0,500
7446,2022304.0,66703.5,28309265.0,28309265.0,2000
7447,2022304.0,66703.5,28309265.0,28309265.0,500
7448,2022304.0,83520.5,5851427.0,34160692.0,2000
7449,2022304.0,83520.5,5851427.0,34160692.0,500
7450,2022304.0,166231.5,29476885.0,63637578.0,2000
7451,2022304.0,166231.5,29476885.0,63637578.0,500
7452,2022304.0,72117.5,24087069.0,87724646.0,2000
7453,2022304.0,72117.5,24087069.0,87724646.0,500
7454,2022304.0,50852.5,28070992.0,115795639.0,2000
7455,2022304.0,50852.5,28070992.0,115795639.0,500
7456,2022304.0,52150.166666666664,34003283.0,149798922.0,2000
7457,2022304.0,52150.166666666664,34003283.0,149798922.0,500
7458,2022304.0,65757.16666666667,39158735.0,188957658.0,2000
7459,2022304.0,65757.16666666667,39158735.0,188957658.0,500
7460,2022304.0,51567.166666666664,34145441.0,223103098.0,2000
7461,2022304.0,51567.166666666664,34145441.0,223103098.0,500
7462,2022304.0,52270.166666666664,36380940.0,259484039.0,2000
7463,2022304.0,52270.166666666664,36380940.0,259484039.0,500
7464,2022304.0,51425.166666666664,31993723.0,291477762.0,2000
7465,2022304.0,51425.166666666664,31993723.0,291477762.0,500
7466,2022304.0,54157.166666666664,33342223.0,324819984.0,2000
7467,2022304.0,54157.166666666664,33342223.0,324819984.0,500
7468,2022304.0,51344.666666666664,42003780.0,366823764.0,2000
7469,2022304.0,51344.666666666664,42003780.0,366823764.0,500
7470,2022304.0,38834.666666666664,34672194.0,34672194.0,2000
7471,2022304.0,38834.666666666664,34672194.0,34672194.0,500
7472,2022304.0,43097.666666666664,22439906.0,57112100.0,2000
7473,2022304.0,43097.666666666664,22439906.0,57112100.0,500
7474,2022304.0,44328.666666666664,23994908.0,81107008.0,2000
7475,2022304.0,44328.666666666664,23994908.0,81107008.0,500
7476,2022304.0,552068.6666666666,39825660.0,120932668.0,2000
7477,2022304.0,552068.6666666666,39825660.0,120932668.0,500
7478,2022304.0,229616.66666666666,27793592.0,148726260.0,2000
7479,2022304.0,229616.66666666666,27793592.0,148726260.0,500
7480,2022304.0,995665.3333333333,19694634.0,168420894.0,2000
7481,2022304.0,995665.3333333333,19694634.0,168420894.0,500
7482,2022304.0,802738.3333333334,28137191.0,196558085.0,2000
7483,2022304.0,802738.3333333334,28137191.0,196558085.0,500
7484,2022304.0,189926.33333333334,31241065.0,227799150.0,2000
7485,2022304.0,189926.33333333334,31241065.0,227799150.0,500
7486,2022304.0,47085.666666666664,23798231.0,251597380.0,2000
7487,2022304.0,47085.666666666664,23798231.0,251597380.0,500
7488,2022304.0,40039.666666666664,26640267.0,278237648.0,2000
7489,2022304.0,40039.666666666664,26640267.0,278237648.0,500
7490,2022304.0,361404.6666666667,28428671.0,306666318.0,2000
7491,2022304.0,361404.6666666667,28428671.0,306666318.0,500
7492,2022305.0,501672.75,319092455.0,3132609757.0,69500
7493,2022305.0,2337039.75,243881923.0,243881923.0,69500
7494,2022305.0,284129.75,139570938.0,383452861.0,69500
7495,2022305.0,771542.0833333334,301751394.0,685204256.0,69500
7496,2022305.0,310144.0833333333,323444662.0,1008648918.0,69500
7497,2022305.0,315280.0833333334,365298438.0,1373947356.0,69500
7498,2022305.0,549024.0833333334,350149322.0,1724096678.0,69500
7499,2022305.0,369477.0833333333,278330503.0,2002427181.0,69500
7500,2022305.0,357294.0833333333,434822742.0,2437249923.0,69500
7501,2022305.0,225189.08333333334,388463315.0,2825713238.0,69500
7502,2022305.0,237501.08333333334,242579961.0,3068293199.0,69500
7503,2022305.0,440579.0833333333,337306078.0,3405599277.0,69500
7504,2022305.0,192288.66666666666,252515249.0,3658114527.0,69500
7505,2022305.0,1745819.6666666667,370817265.0,370817265.0,69500
7506,2022305.0,208728.66666666666,285101169.0,655918434.0,69500
7507,2022305.0,188290.0,402024012.0,1057942446.0,69500
7508,2022305.0,409607.0,346289237.0,1404231684.0,69500
7509,2022305.0,199291.0,393358343.0,1797590027.0,69500
7510,2022305.0,201251.66666666666,408578465.0,2206168491.0,69500
7511,2022305.0,143019.66666666666,390333419.0,2596501910.0,69500
7512,2022305.0,112397.66666666667,223816298.0,2820318208.0,69500
7513,2022305.0,101552.33333333333,82268519.0,2902586727.0,69500
7514,2022305.0,92415.33333333333,35432652.0,2938019379.0,69500
7515,2022305.0,88740.33333333333,10011079.0,2948030458.0,69500
7516,2022305.0,88725.99999999999,5272236.0,2953302693.0,69500
7517,2022305.0,85898.99999999999,13463857.0,13463857.0,69500
7518,2022305.0,85898.99999999999,0.0,13463857.0,69500
7519,2022305.0,87791.0,0.0,13463857.0,69500
7520,2022305.0,90342.0,1106195.0,14570051.0,69500
7521,2022305.0,91936.0,13251532.0,27821584.0,69500
7522,2022305.0,92493.33333333333,30792654.0,58614238.0,69500
7523,2022305.0,92868.33333333333,14169986.0,72784224.0,69500
7524,2022305.0,96064.33333333333,15958120.0,88742344.0,69500
7525,2022305.0,99882.0,31176823.0,119919167.0,69500
7526,2022305.0,96205.0,49966158.0,169885325.0,69500
7527,2022305.0,98080.0,32455735.0,202341060.0,69500
7528,2022305.0,93343.0,41387741.0,243728801.0,69500
7529,2022305.0,92205.0,25161767.0,25161767.0,69500
7530,2022305.0,94981.0,19740730.0,44902497.0,69500
7531,2022305.0,97786.33333333334,32962643.0,77865140.0,69500
7532,2022305.0,98343.33333333334,42756394.0,120621535.0,69500
7533,2022305.0,97582.33333333333,45407852.0,166029386.0,69500
7534,2022305.0,99560.33333333333,41787203.0,207816589.0,69500
7535,2022305.0,98993.33333333333,51946564.0,259763153.0,69500
7536,2022305.0,94722.33333333333,49245095.0,309008248.0,69500
7537,2022305.0,91236.0,28909704.0,337917952.0,69500
7538,2022305.0,97058.0,16530895.0,354448847.0,69500
7539,2022305.0,98495.0,44257098.0,398705945.0,69500
7540,2022308.0,600463.0,54630983.0,589959004.0,10000
7541,2022308.0,347672.0,29920487.0,29920487.0,10000
7542,2022308.0,436114.0,33598542.0,63519029.0,10000
7543,2022308.0,765858.0,38465198.0,101984227.0,10000
7544,2022308.0,806404.0,48554266.0,150538493.0,10000
7545,2022308.0,823472.0,61759182.0,212297675.0,10000
7546,2022308.0,1167988.3333333335,69374795.0,281672470.0,10000
7547,2022308.0,934319.3333333335,75957065.0,357629535.0,10000
7548,2022308.0,1160312.3333333335,72172765.0,429802300.0,10000
7549,2022308.0,562132.6666666666,76470232.0,506272532.0,10000
7550,2022308.0,518658.6666666667,64978746.0,571251278.0,10000
7551,2022308.0,1201170.6666666665,54035628.0,625286906.0,10000
7552,2022308.0,573449.0833333333,55060094.0,680347000.0,10000
7553,2022308.0,643170.0833333333,54571489.0,54571489.0,10000
7554,2022308.0,523961.0833333333,30351000.0,84922490.0,10000
7555,2022308.0,711768.75,57606542.0,142529031.0,10000
7556,2022308.0,685275.75,59293367.0,201822398.0,10000
7557,2022308.0,679928.75,57718163.0,259540561.0,10000
7558,2022308.0,1306742.75,64524060.0,324064621.0,10000
7559,2022308.0,1423451.75,73548649.0,397613270.0,10000
7560,2022308.0,1095209.75,80263797.0,477877067.0,10000
7561,2022308.0,318135.0833333334,77498950.0,555376017.0,10000
7562,2022308.0,380029.0833333333,61906138.0,617282155.0,10000
7563,2022308.0,373582.0833333333,81554697.0,698836852.0,10000
7564,2022308.0,872133.0833333334,105024119.0,803860970.0,10000
7565,2022308.0,1511908.0833333333,47464713.0,47464713.0,10000
7566,2022308.0,469595.0833333333,26892684.5,50625041.0,10000
7567,2022308.0,1516290.75,44540768.0,145790850.0,10000
7568,2022308.0,1488498.75,77668303.0,223459153.0,10000
7569,2022308.0,1514742.75,111178231.0,334637384.0,10000
7570,2022308.0,1153914.4166666665,113331889.0,447969273.0,10000
7571,2022308.0,2443534.4166666665,114230233.0,562199506.0,10000
7572,2022308.0,2635989.4166666665,105815515.0,668015020.0,10000
7573,2022308.0,470571.4166666667,109555310.0,777570330.0,10000
7574,2022308.0,267442.4166666666,91708351.0,869278681.0,10000
7575,2022308.0,550208.4166666666,85044866.0,954323547.0,10000
7576,2022308.0,995800.5833333333,134331836.0,1088655382.0,10000
7577,2022308.0,890584.5833333333,81163696.0,81163696.0,10000
7578,2022308.0,1300845.5833333333,52935947.0,134099643.0,10000
7579,2022308.0,209434.91666666666,68666288.0,202765931.0,10000
7580,2022308.0,487967.9166666667,65970417.0,268736348.0,10000
7581,2022308.0,209994.91666666666,65941255.0,334677603.0,10000
7582,2022308.0,315155.25,62252854.0,396930457.0,10000
7583,2022308.0,835846.25,64587752.0,461518209.0,10000
7584,2022308.0,539282.25,68546694.0,530064903.0,10000
7585,2022308.0,246974.58333333334,54103740.0,584168643.0,10000
7586,2022308.0,211542.58333333334,60234005.0,644402648.0,10000
7587,2022308.0,259809.58333333334,53265550.0,697668198.0,10000
7588,2022310.0,508538.9166666667,106643880.0,1031354467.0,8750
7589,2022310.0,1528783.9166666667,88319533.0,88319533.0,8750
7590,2022310.0,506318.9166666667,69471105.0,157790638.0,8750
7591,2022310.0,409342.25,109907260.0,267697898.0,8750
7592,2022310.0,1294107.25,79701585.0,347399483.0,8750
7593,2022310.0,408429.25,95367886.0,442767369.0,8750
7594,2022310.0,728920.5833333334,89779721.0,532547090.0,8750
7595,2022310.0,663156.5833333334,84258269.0,616805359.0,8750
7596,2022310.0,714016.5833333334,114470348.0,731275707.0,8750
7597,2022310.0,593676.25,101532523.0,832808230.0,8750
7598,2022310.0,580653.25,90223202.0,923031432.0,8750
7599,2022310.0,523670.25,96817810.0,1019849242.0,8750
7600,2022310.0,1177211.9166666667,100289741.0,1120138982.0,8750
7601,2022310.0,660171.9166666666,112632165.0,112632165.0,8750
7602,2022310.0,640357.9166666666,52062056.0,164694222.0,8750
7603,2022310.0,626373.25,113358945.0,278053167.0,8750
7604,2022310.0,709497.25,107109876.0,385163043.0,8750
7605,2022310.0,775974.25,115805510.0,500968553.0,8750
7606,2022310.0,677131.5833333333,123441662.0,624410215.0,8750
7607,2022310.0,628773.5833333333,111522329.0,735932545.0,8750
7608,2022310.0,704904.5833333333,113429695.0,849362240.0,8750
7609,2022310.0,644142.25,120228339.0,969590579.0,8750
7610,2022310.0,616267.25,114671256.0,1084261835.0,8750
7611,2022310.0,704681.25,109447338.0,1193709173.0,8750
7612,2022310.0,1262917.6666666667,102583720.0,1296292893.0,8750
7613,2022310.0,708980.6666666666,92895464.0,92895464.0,8750
7614,2022310.0,484585.6666666667,39202990.0,132098454.0,8750
7615,2022310.0,399135.6666666667,129820718.0,261919172.0,8750
7616,2022310.0,358410.6666666667,112780193.0,374699365.0,8750
7617,2022310.0,374803.6666666667,108885309.0,483584674.0,8750
7618,2022310.0,1114854.3333333333,118872235.0,602456909.0,8750
7619,2022310.0,1098533.3333333333,108254210.0,710711119.0,8750
7620,2022310.0,1095004.3333333333,127385660.0,838096779.0,8750
7621,2022310.0,490621.6666666667,119460459.0,957557239.0,8750
7622,2022310.0,460462.6666666667,121276131.0,1078833370.0,8750
7623,2022310.0,517223.6666666667,120668078.0,1199501447.0,8750
7624,2022310.0,1018906.4166666666,115838516.0,1315339963.0,8750
7625,2022310.0,1121204.4166666667,151255051.0,151255051.0,8750
7626,2022310.0,997227.4166666666,115165034.0,266420085.0,8750
7627,2022310.0,1176553.75,148055921.0,414476006.0,8750
7628,2022310.0,1172178.75,181430395.0,595906401.0,8750
7629,2022310.0,1153867.75,166510410.0,762416811.0,8750
7630,2022310.0,1356873.0833333333,178642773.0,941059584.0,8750
7631,2022310.0,1367415.0833333333,175268690.0,1116328274.0,8750
7632,2022310.0,1336494.0833333333,171090122.0,1287418395.0,8750
7633,2022310.0,2683373.0833333335,190279336.0,1477697731.0,8750
7634,2022310.0,1718074.0833333333,182833435.0,1660531166.0,8750
7635,2022310.0,1694195.0833333333,180711513.0,1841242679.0,8750
7636,2022312.0,287374.4166666667,4895248.0,47406289.0,308
7637,2022312.0,33544.416666666664,5260868.0,5260868.0,308
7638,2022312.0,253234.41666666666,384795.0,5645663.0,308
7639,2022312.0,187633.75,5242532.0,10888195.0,308
7640,2022312.0,207897.74999999997,5502496.0,16390691.0,308
7641,2022312.0,160585.75,4548321.0,20939013.0,308
7642,2022312.0,381427.4166666666,3820843.0,24759855.0,308
7643,2022312.0,310458.4166666667,5129286.0,29889141.0,308
7644,2022312.0,280958.4166666667,4895132.0,34784273.0,308
7645,2022312.0,277418.0833333333,4583924.0,39368197.0,308
7646,2022312.0,274632.0833333333,4525293.0,43893490.0,308
7647,2022312.0,310776.0833333334,5175256.0,49068746.0,308
7648,2022312.0,267642.6666666667,6268182.0,55336929.0,308
7649,2022312.0,224844.66666666666,6436005.0,6436005.0,308
7650,2022312.0,250866.66666666666,3422225.0,9858230.0,308
7651,2022312.0,286418.3333333333,7412976.0,17271206.0,308
7652,2022312.0,244042.33333333334,6265985.0,23537191.0,308
7653,2022312.0,222741.33333333334,5712216.0,29249407.0,308
7654,2022312.0,319066.0,5042406.0,34291813.0,308
7655,2022312.0,305897.0,6508635.0,40800448.0,308
7656,2022312.0,270122.0,6075235.0,46875683.0,308
7657,2022312.0,324795.0,7034449.0,53910132.0,308
7658,2022312.0,286553.0,6827534.0,60737667.0,308
7659,2022312.0,371827.0,5776502.0,66514169.0,308
7660,2022312.0,220361.75,8436268.0,74950437.0,308
7661,2022312.0,129731.75,5062028.0,5062028.0,308
7662,2022312.0,90760.75,3339540.0,8401568.0,308
7663,2022312.0,158424.0833333333,3429342.0,11830909.0,308
7664,2022312.0,202312.08333333334,3539349.0,15370259.0,308
7665,2022312.0,177574.08333333334,4007004.0,19377262.0,308
7666,2022312.0,368490.75,3627885.0,23005148.0,308
7667,2022312.0,346328.75,6915506.0,29920654.0,308
7668,2022312.0,343145.75,5227384.0,35148038.0,308
7669,2022312.0,271944.4166666667,6661739.0,41809776.0,308
7670,2022312.0,315489.4166666667,6100875.0,47910651.0,308
7671,2022312.0,416159.4166666667,8239977.0,56150628.0,308
7672,2022312.0,369978.6666666667,9795123.0,65945750.0,308
7673,2022312.0,172818.66666666666,9143690.0,9143690.0,308
7674,2022312.0,341660.6666666667,1762713.0,10906403.0,308
7675,2022312.0,426182.6666666667,6931600.0,17838004.0,308
7676,2022312.0,363837.6666666667,7995033.0,25833037.0,308
7677,2022312.0,413403.6666666666,7525115.0,33358152.0,308
7678,2022312.0,492678.6666666667,8180454.0,41538606.0,308
7679,2022312.0,435836.6666666667,9793253.0,51331859.0,308
7680,2022312.0,350198.6666666667,7956066.0,59287925.0,308
7681,2022312.0,600908.6666666666,5857853.0,65145779.0,308
7682,2022312.0,205059.66666666666,7045509.0,72191287.0,308
7683,2022312.0,204845.66666666666,7581118.0,79772405.0,308
7684,2022314.0,308147.0,9445700.0,76010878.0,600
7685,2022314.0,209823.0,5702437.0,5702437.0,600
7686,2022314.0,390721.0,2746057.0,8448494.0,600
7687,2022314.0,551954.6666666666,7537810.0,15986304.0,600
7688,2022314.0,250430.66666666666,12279787.0,28266091.0,600
7689,2022314.0,349557.6666666666,4638201.0,32904292.0,600
7690,2022314.0,285558.6666666667,6793421.0,39697713.0,600
7691,2022314.0,331208.6666666667,6574667.0,46272380.0,600
7692,2022314.0,258537.66666666666,5735900.0,52008280.0,600
7693,2022314.0,159344.66666666666,6270173.0,58278452.0,600
7694,2022314.0,156481.66666666666,5261350.0,63539803.0,600
7695,2022314.0,638636.6666666667,5139508.0,68679311.0,600
7696,2022314.0,205900.5,9695461.0,78374771.0,600
7697,2022314.0,136698.5,4895107.0,4895107.0,600
7698,2022314.0,294339.5,3683027.0,8578135.0,600
7699,2022314.0,216501.16666666666,5472690.0,14050825.0,600
7700,2022314.0,290887.1666666667,3954067.0,18004892.0,600
7701,2022314.0,267586.1666666667,5199070.0,23203962.0,600
7702,2022314.0,299396.8333333333,4926680.0,28130643.0,600
7703,2022314.0,270939.8333333333,4768669.0,32899312.0,600
7704,2022314.0,299082.8333333333,5353437.0,38252749.0,600
7705,2022314.0,233134.8333333333,5831363.0,44084112.0,600
7706,2022314.0,292093.8333333334,4543039.0,48627151.0,600
7707,2022314.0,231734.83333333334,3076280.0,27389855.5,600
7708,2022314.0,138358.0,6063970.0,60843681.0,600
7709,2022314.0,177512.0,3028289.0,3028289.0,600
7710,2022314.0,267280.0,4330689.0,7358979.0,600
7711,2022314.0,226261.33333333334,7001975.0,14360954.0,600
7712,2022314.0,153981.33333333334,5119779.0,19480733.0,600
7713,2022314.0,143089.33333333334,4281057.0,23761790.0,600
7714,2022314.0,162003.33333333334,3627905.0,27389695.0,600
7715,2022314.0,22603.333333333332,4492633.0,31882328.0,600
7716,2022314.0,132512.3333333333,3943290.0,35825618.0,600
7717,2022314.0,7703.333333333333,4345028.0,40170646.0,600
7718,2022314.0,7430.333333333333,3825213.0,43995859.0,600
7719,2022314.0,16044.333333333332,6384608.0,50380467.0,600
7720,2022314.0,17424.0,6908228.0,57288696.0,600
7721,2022314.0,16605.0,7354717.0,7354717.0,600
7722,2022314.0,41170.0,3456189.0,10810906.0,600
7723,2022314.0,34881.666666666664,7863625.0,18674531.0,600
7724,2022314.0,68397.66666666667,5233570.0,23908101.0,600
7725,2022314.0,94997.66666666667,3412827.0,27320927.0,600
7726,2022314.0,308046.3333333333,4677645.0,31998572.0,600
7727,2022314.0,294985.3333333333,4665821.0,36664393.0,600
7728,2022314.0,114173.33333333333,5842279.0,42506672.0,600
7729,2022314.0,19656.0,4883318.0,47389990.0,600
7730,2022314.0,98434.0,5033707.0,52423696.0,600
7731,2022314.0,254652.99999999997,6962213.0,59385909.0,600
7732,2022315.0,654568.75,23280326.0,237451861.0,2228.61
7733,2022315.0,228155.75,20954420.0,20954420.0,2228.61
7734,2022315.0,503444.75,10758793.0,31713213.0,2228.61
7735,2022315.0,436981.4166666667,26559859.0,58273072.0,2228.61
7736,2022315.0,936342.4166666667,32011249.0,90284322.0,2228.61
7737,2022315.0,1216131.4166666667,23338448.0,113622770.0,2228.61
7738,2022315.0,1073585.0833333333,31943535.0,145566305.0,2228.61
7739,2022315.0,634636.0833333334,23061491.0,168627795.0,2228.61
7740,2022315.0,561085.0833333334,22581660.0,191209455.0,2228.61
7741,2022315.0,1151138.0833333333,26190947.0,217400402.0,2228.61
7742,2022315.0,301707.0833333334,19663688.0,237064090.0,2228.61
7743,2022315.0,819413.0833333334,16759157.0,253823247.0,2228.61
7744,2022315.0,608420.9166666666,24208555.0,278031802.0,2228.61
7745,2022315.0,400822.9166666667,17371375.0,17371375.0,2228.61
7746,2022315.0,583631.9166666666,11656601.0,29027976.0,2228.61
7747,2022315.0,563970.9166666666,31244549.0,60272525.0,2228.61
7748,2022315.0,661172.9166666666,22707199.0,82979723.0,2228.61
7749,2022315.0,741903.9166666666,22972050.0,105951773.0,2228.61
7750,2022315.0,493919.9166666667,17944098.0,123895871.0,2228.61
7751,2022315.0,378262.9166666667,17478844.0,141374715.0,2228.61
7752,2022315.0,429203.9166666667,10333062.0,151707777.0,2228.61
7753,2022315.0,636637.9166666666,14977752.0,166685529.0,2228.61
7754,2022315.0,1163436.9166666667,15434706.0,182120235.0,2228.61
7755,2022315.0,1190193.9166666667,18525884.0,200646120.0,2228.61
7756,2022315.0,1001843.0833333334,22600368.0,223246488.0,2228.61
7757,2022315.0,325125.0833333333,15200973.0,15200973.0,2228.61
7758,2022315.0,775607.0833333334,7620264.0,22821237.0,2228.61
7759,2022315.0,690001.4166666666,21655694.0,44476931.0,2228.61
7760,2022315.0,715317.4166666666,18385801.0,62862732.0,2228.61
7761,2022315.0,798182.4166666666,17434724.0,80297456.0,2228.61
7762,2022315.0,692443.4166666666,15526527.0,95823983.0,2228.61
7763,2022315.0,902196.4166666666,16273717.0,112097700.0,2228.61
7764,2022315.0,918368.4166666666,19179612.0,131277311.0,2228.61
7765,2022315.0,932557.4166666666,20969707.0,152247018.0,2228.61
7766,2022315.0,1220098.4166666667,21369192.0,173616210.0,2228.61
7767,2022315.0,1746678.4166666667,24257450.0,197873660.0,2228.61
7768,2022315.0,278569.4166666667,35711168.0,233584828.0,2228.61
7769,2022315.0,478291.4166666667,16071202.0,16071202.0,2228.61
7770,2022315.0,296850.4166666667,15862690.0,31933892.0,2228.61
7771,2022315.0,744279.4166666667,25543246.0,57477138.0,2228.61
7772,2022315.0,964035.4166666667,27332695.0,84809833.0,2228.61
7773,2022315.0,804969.4166666667,26217706.0,111027539.0,2228.61
7774,2022315.0,1302381.0833333333,26861845.0,137889384.0,2228.61
7775,2022315.0,176314.08333333334,28716611.0,166605994.0,2228.61
7776,2022315.0,1217738.0833333335,29154772.0,195760766.0,2228.61
7777,2022315.0,259320.4166666667,24034049.0,219794815.0,2228.61
7778,2022315.0,614714.4166666666,20027604.0,239822419.0,2228.61
7779,2022315.0,219425.4166666667,34699942.0,274522362.0,2228.61
7780,2022316.0,47829.25,5756834.0,69252045.0,5000
7781,2022316.0,92408.25,5472396.0,5472396.0,5000
7782,2022316.0,46456.25,1745629.0,7218025.0,5000
7783,2022316.0,116054.91666666666,7656558.0,14874582.0,5000
7784,2022316.0,199941.9166666667,9058370.0,23932953.0,5000
7785,2022316.0,49682.916666666664,5872262.0,29805214.0,5000
7786,2022316.0,81156.58333333333,7142437.0,36947651.0,5000
7787,2022316.0,160218.58333333334,6697586.0,43645237.0,5000
7788,2022316.0,180077.58333333334,8050986.0,51696223.0,5000
7789,2022316.0,177508.58333333334,9638197.0,61334420.0,5000
7790,2022316.0,73878.58333333333,8325835.0,69660255.0,5000
7791,2022316.0,317755.5833333333,6033414.0,75693670.0,5000
7792,2022316.0,43737.5,7240620.0,82934290.0,5000
7793,2022316.0,100602.5,10060485.0,10060485.0,5000
7794,2022316.0,43901.5,6081593.0,16142078.0,5000
7795,2022316.0,210089.83333333334,10442479.0,26584557.0,5000
7796,2022316.0,122008.83333333333,10434901.0,37019459.0,5000
7797,2022316.0,162725.83333333334,8188198.0,45207657.0,5000
7798,2022316.0,197701.16666666666,8689233.0,53896890.0,5000
7799,2022316.0,311277.1666666667,9403202.0,63300092.0,5000
7800,2022316.0,201185.16666666666,7769462.0,71069554.0,5000
7801,2022316.0,166314.83333333334,6627974.0,77697528.0,5000
7802,2022316.0,225415.83333333334,6984026.0,84681554.0,5000
7803,2022316.0,89070.83333333333,10139231.0,94820785.0,5000
7804,2022316.0,220183.33333333334,6657962.0,101478746.0,5000
7805,2022316.0,199008.33333333334,6351742.0,6351742.0,5000
7806,2022316.0,206665.33333333334,1359836.0,7711578.0,5000
7807,2022316.0,77172.0,9846091.0,17557670.0,5000
7808,2022316.0,79082.0,7482615.0,25040285.0,5000
7809,2022316.0,56835.0,5830585.0,30870870.0,5000
7810,2022316.0,56026.333333333336,4680974.0,35551844.0,5000
7811,2022316.0,72760.33333333333,5766220.0,41318064.0,5000
7812,2022316.0,41107.333333333336,4301930.0,45619994.0,5000
7813,2022316.0,114469.66666666667,5343970.0,50963964.0,5000
7814,2022316.0,138006.66666666666,5827774.0,56791738.0,5000
7815,2022316.0,112529.66666666667,6520085.0,63311824.0,5000
7816,2022316.0,290566.0833333333,4599379.0,67911203.0,5000
7817,2022316.0,58580.083333333336,5542653.0,5542653.0,5000
7818,2022316.0,138938.08333333334,3191147.0,8733800.0,5000
7819,2022316.0,56073.416666666664,3717595.0,12451395.0,5000
7820,2022316.0,1043373.4166666666,6017837.0,18469232.0,5000
7821,2022316.0,49080.416666666664,11360924.0,29830156.0,5000
7822,2022316.0,123729.08333333333,5576325.0,35406481.0,5000
7823,2022316.0,130759.08333333333,3906642.0,39313122.0,5000
7824,2022316.0,41479.08333333333,4303199.0,43616321.0,5000
7825,2022316.0,191270.75,4936349.0,48552670.0,5000
7826,2022316.0,57355.75,6113215.0,54665885.0,5000
7827,2022316.0,53425.75,4517051.0,59182936.0,5000
7828,2022319.0,167735.0,12042575.0,128050386.0,32000
7829,2022319.0,296877.0,9713750.0,9713750.0,32000
7830,2022319.0,326067.0,8583740.0,18297490.0,32000
7831,2022319.0,257080.0,13684609.0,31982099.0,32000
7832,2022319.0,189597.0,6809587.5,22800636.5,32000
