ID,date,sjje_per_month,month_amount,year_amount
2022043.0,2018-05,1645.3333333333333,86911.0,453427.0
2022043.0,2018-06,3397.333333333333,126332.0,579759.0
2022043.0,2018-07,1500.3333333333333,45448.0,625207.0
2022043.0,2018-08,1482.3333333333333,39550.0,664757.0
2022043.0,2018-09,1032.3333333333333,57792.0,722549.0
2022043.0,2018-10,1041.3333333333333,39380.0,761929.0
2022043.0,2018-11,1663.3333333333333,23975.0,785904.0
2022043.0,2018-12,1014.3333333333333,72080.0,857985.0
2022043.0,2019-01,935.0,28704.0,886688.0
2022043.0,2019-02,929.0,42649.0,42649.0
2022043.0,2019-03,931.0,22157.0,64806.0
2022043.0,2019-04,930.3333333333334,29429.0,94235.0
2022043.0,2019-05,929.3333333333334,25893.0,120128.0
2022043.0,2019-06,929.3333333333334,22007.0,142134.0
2022043.0,2019-07,931.0,24290.0,166425.0
2022043.0,2019-08,925.0,30480.0,196905.0
2022043.0,2019-09,946.0,11419.0,208323.0
2022043.0,2019-10,929.0,81450.0,289773.0
2022043.0,2019-11,930.0,22551.0,312324.0
2022043.0,2019-12,930.0,27151.0,339475.0
2022043.0,2020-01,913.3333333333334,25044.0,364519.0
2022043.0,2020-02,902.3333333333334,35892.0,35892.0
2022043.0,2020-03,912.3333333333334,0.0,35892.0
2022043.0,2020-04,952.0,32876.0,68768.0
2022043.0,2020-05,54690.0,28377.0,97145.0
2022043.0,2020-06,76928.0,470451.0,567596.0
2022043.0,2020-07,45810.0,549671.0,1117267.0
2022043.0,2020-08,5500.0,428118.0,1545385.0
2022043.0,2020-09,2539.0,73161.0,1618546.0
2022043.0,2020-10,61521.0,62735.0,1681281.0
2022043.0,2020-11,1243.0,452770.0,2134051.0
2022043.0,2020-12,910.0,32670.0,2166721.0
2022043.0,2021-01,912.0,29804.0,2196526.0
2022043.0,2021-02,912.0,36118.0,36118.0
2022043.0,2021-03,907.0,35298.0,71417.0
2022043.0,2021-04,913.6666666666666,19419.0,90836.0
2022043.0,2021-05,910.6666666666666,34254.0,125090.0
2022043.0,2021-06,906.6666666666666,24763.0,149853.0
2022043.0,2021-07,904.6666666666666,25739.0,175593.0
2022043.0,2021-08,904.6666666666666,31616.0,207209.0
2022043.0,2021-09,920.6666666666666,35500.0,242709.0
2022043.0,2021-10,901.0,37903.0,280611.0
2022043.0,2021-11,901.0,30593.0,311204.0
2022043.0,2021-12,910.0,25024.0,336228.0
2022044.0,2018-01,690403.75,29039623.0,150657543.0
2022044.0,2018-02,372836.75,11484325.0,11484325.0
2022044.0,2018-03,772942.75,2513272.0,13997597.0
2022044.0,2018-04,675114.4166666666,14308837.0,28306434.0
2022044.0,2018-05,1472133.4166666667,4866653.0,14302131.0
2022044.0,2018-06,1037450.4166666666,30332844.0,71802948.0
2022044.0,2018-07,682742.75,24051301.0,95854249.0
2022044.0,2018-08,665826.75,13385207.0,109239456.0
2022044.0,2018-09,974286.75,12469520.0,121708976.0
2022044.0,2018-10,658904.75,21472193.0,143181168.0
2022044.0,2018-11,993768.75,13236452.0,156417621.0
2022044.0,2018-12,1026486.75,20019802.0,176437422.0
2022044.0,2019-01,2827868.4166666665,18717511.0,195154933.0
2022044.0,2019-02,1714872.4166666667,19762102.0,19762102.0
2022044.0,2019-03,2086714.4166666667,11279495.0,31041598.0
2022044.0,2019-04,2285651.083333333,22371192.0,53412790.0
2022044.0,2019-05,2228008.083333333,26596146.0,80008936.0
2022044.0,2019-06,2529635.0833333335,24464416.0,104473352.0
2022044.0,2019-07,2064247.7500000002,25331209.0,129804561.0
2022044.0,2019-08,2061243.75,18965366.0,148769927.0
2022044.0,2019-09,2427692.75,22666067.0,171435994.0
2022044.0,2019-10,1955667.4166666667,33508792.0,204944786.0
2022044.0,2019-11,2301236.4166666665,20698059.0,225642844.0
2022044.0,2019-12,3091216.4166666665,30918980.0,256561825.0
2022044.0,2020-01,1017603.0,54284243.0,310846067.0
2022044.0,2020-02,870260.0,8057670.0,8057670.0
2022044.0,2020-03,1290004.0,3699709.0,11757379.0
2022044.0,2020-04,2532100.0,16114525.0,27871904.0
2022044.0,2020-05,2670467.0,50130540.0,78002443.0
2022044.0,2020-06,2462763.0,54178079.0,132180523.0
2022044.0,2020-07,1357071.3333333335,48079695.0,180260218.0
2022044.0,2020-08,1783211.3333333335,16181209.0,196441427.0
2022044.0,2020-09,2046421.3333333333,28785170.0,225226597.0
2022044.0,2020-10,1097200.0,36570186.0,261796783.0
2022044.0,2020-11,894201.0,6501049.0,268297831.0
2022044.0,2020-12,866650.0,1703350.0,270001181.0
2022044.0,2021-01,207723.6666666667,919388.0,270920569.0
2022044.0,2021-02,168778.6666666667,1153485.0,1153485.0
2022044.0,2021-03,175195.6666666667,-1591591.0,-438106.0
2022044.0,2021-04,1086276.6666666667,72040.0,-366066.0
2022044.0,2021-05,1198806.6666666667,26327055.0,25960989.0
2022044.0,2021-06,1851519.6666666667,29474527.0,55435517.0
2022044.0,2021-07,824639.6666666666,48779852.0,104215368.0
2022044.0,2021-08,961798.6666666666,16821913.0,121037281.0
2022044.0,2021-09,1339124.6666666667,20878662.0,141915944.0
2022044.0,2021-10,1023504.3333333334,32038860.0,173954804.0
2022044.0,2021-11,1055119.3333333333,15723379.0,189678183.0
2022044.0,2021-12,1210580.3333333333,49333859.0,239012041.0
2022045.0,2018-01,184115.75,5241982.0,33575808.0
2022045.0,2018-02,149313.75,757465.0,757465.0
2022045.0,2018-03,358548.75,144214.0,901679.0
2022045.0,2018-04,310223.0833333333,3858601.0,4760280.0
2022045.0,2018-05,213922.08333333334,1919671.0,6679951.0
2022045.0,2018-06,881848.0833333334,259272.0,6939224.0
2022045.0,2018-07,259684.4166666667,11942832.0,18882056.0
2022045.0,2018-08,357118.4166666667,1693082.0,20575138.0
2022045.0,2018-09,320837.4166666667,3409670.0,23984809.0
2022045.0,2018-10,388939.4166666667,2726734.0,26711543.0
2022045.0,2018-11,380387.4166666666,782737.0,27494280.0
2022045.0,2018-12,840583.4166666667,632539.0,28126819.0
2022045.0,2019-01,163430.0,8284672.0,36411491.0
2022045.0,2019-02,283867.0,478114.0,478114.0
2022045.0,2019-03,224399.0,2512479.0,2990593.0
2022045.0,2019-04,310007.6666666667,1528004.0,4518597.0
2022045.0,2019-05,207038.66666666666,2106814.0,6625411.0
2022045.0,2019-06,766531.6666666666,299857.0,6925268.0
2022045.0,2019-07,219405.33333333334,10115676.0,17040944.0
2022045.0,2019-08,345201.3333333334,1091190.0,18132134.0
2022045.0,2019-09,302253.3333333334,3310376.0,21442510.0
2022045.0,2019-10,349619.6666666667,2557311.0,23999821.0
2022045.0,2019-11,396729.6666666667,667765.0,24667586.0
2022045.0,2019-12,868844.6666666667,1494374.0,26161960.0
2022045.0,2020-01,194297.5,9777777.0,35939737.0
2022045.0,2020-02,136650.5,978155.0,978155.0
2022045.0,2020-03,303319.5,1285.0,979440.0
2022045.0,2020-04,226632.1666666667,2933407.0,3912847.0
2022045.0,2020-05,173116.1666666667,1572055.0,5484901.0
2022045.0,2020-06,607119.1666666667,613186.0,6098087.0
2022045.0,2020-07,186555.16666666666,2755585.6666666665,4788281.333333333
2022045.0,2020-08,323687.1666666667,871087.0,6969174.0
2022045.0,2020-09,291390.1666666667,3276722.0,10245896.0
2022045.0,2020-10,187905.83333333334,2673787.0,12919683.0
2022045.0,2020-11,186042.83333333334,702978.0,13622661.0
2022045.0,2020-12,635207.8333333334,670417.0,14293078.0
2022045.0,2021-01,190912.25,8550954.0,22844033.0
2022045.0,2021-02,140248.25,924606.0,924606.0
2022045.0,2021-03,356736.25,74797.0,999403.0
2022045.0,2021-04,171882.58333333334,3877051.0,4876453.0
2022045.0,2021-05,185872.58333333334,347636.0,5224090.0
2022045.0,2021-06,643336.5833333334,592835.0,5816925.0
2022045.0,2021-07,190770.58333333334,8618419.0,14435344.0
2022045.0,2021-08,313846.5833333334,929114.0,15364458.0
2022045.0,2021-09,285158.5833333333,3111701.0,18476159.0
2022045.0,2021-10,223341.25,2608278.0,21084437.0
2022045.0,2021-11,212491.25,739064.0,21823501.0
2022045.0,2021-12,663482.25,549079.0,22372581.0
2022046.0,2018-01,42708728.416666664,305317273.0,2590173521.0
2022046.0,2018-02,31815023.416666664,243856165.0,243856165.0
2022046.0,2018-03,42854286.41666667,155962152.0,399818317.0
2022046.0,2018-04,28200513.083333332,262655856.0,662474173.0
2022046.0,2018-05,25634377.083333332,242331557.0,904805729.0
2022046.0,2018-06,23417979.083333332,261523875.0,1166329605.0
2022046.0,2018-07,24713940.75,238839375.0,1405168979.0
2022046.0,2018-08,18748000.75,187444443.0,1592613423.0
2022046.0,2018-09,24990678.75,186315796.0,1778929219.0
2022046.0,2018-10,45275406.75,191223876.0,1970153095.0
2022046.0,2018-11,36607441.75,198677760.0,2168830855.0
2022046.0,2018-12,31268704.75,188151295.0,2356982150.0
2022046.0,2019-01,35762999.583333336,163739693.0,2520721843.0
2022046.0,2019-02,26958041.583333336,229860654.0,229860654.0
2022046.0,2019-03,27522804.583333336,146823197.0,376683851.0
2022046.0,2019-04,25071215.583333336,228179387.0,604863237.0
2022046.0,2019-05,27081989.583333336,205424340.0,810287578.0
2022046.0,2019-06,24605137.583333336,207639032.0,1017926610.0
2022046.0,2019-07,15643924.583333334,191688671.0,1209615281.0
2022046.0,2019-08,21584087.583333332,174222444.0,1383837725.0
2022046.0,2019-09,21011699.583333336,177028984.0,1560866709.0
2022046.0,2019-10,25546284.916666668,182707646.0,1743574355.0
2022046.0,2019-11,32175607.916666668,188033874.0,1931608229.0
2022046.0,2019-12,24942905.916666668,220527458.0,2152135687.0
2022046.0,2020-01,16283821.083333334,218377512.0,2370513199.0
2022046.0,2020-02,1759984.0833333333,118499473.0,118499473.0
2022046.0,2020-03,2532379.083333333,40258482.0,158757955.0
2022046.0,2020-04,17218900.75,111661200.0,270419154.0
2022046.0,2020-05,25472744.75,160944013.0,431363167.0
2022046.0,2020-06,27947538.75,181255934.0,612619101.0
2022046.0,2020-07,30575453.75,205159087.0,817778189.0
2022046.0,2020-08,31265580.75,192815832.0,1010594021.0
2022046.0,2020-09,30232090.75,189525507.0,1200119528.0
2022046.0,2020-10,15119471.416666666,208676729.0,1408796257.0
2022046.0,2020-11,10524539.416666666,177987406.0,1586783664.0
2022046.0,2020-12,5087710.416666666,151890790.0,1738674454.0
2022046.0,2021-01,29145603.666666664,128527569.0,1867202023.0
2022046.0,2021-02,17213967.666666668,207258419.0,207258419.0
2022046.0,2021-03,23690640.666666664,119874445.0,327132864.0
2022046.0,2021-04,10887672.333333334,180861415.0,507994279.0
2022046.0,2021-05,13121076.333333334,148556322.0,656550601.0
2022046.0,2021-06,5741731.333333334,161269136.0,817819737.0
2022046.0,2021-07,6591503.666666666,137036981.0,954856718.0
2022046.0,2021-08,11600935.666666666,127147397.0,1082004115.0
2022046.0,2021-09,12863122.666666668,147135796.0,1229139911.0
2022046.0,2021-10,16064106.0,155809736.0,1384949648.0
2022046.0,2021-11,22679149.0,142589165.0,1527538813.0
2022046.0,2021-12,16848224.0,224245093.0,1751783906.0
2022051.0,2018-01,3312133.243589744,19577144.0,249121754.0
2022051.0,2018-02,2720872.2435897435,28629059.0,28629059.0
2022051.0,2018-03,3969749.243589744,17844736.0,46473796.0
2022051.0,2018-04,4456199.243589744,35888378.0,82362174.0
2022051.0,2018-05,4662311.243589744,43871133.0,126233306.0
2022051.0,2018-06,3318755.2435897435,43626259.0,169859566.0
2022051.0,2018-07,822429.2435897436,37322421.0,207181987.0
2022051.0,2018-08,782875.2435897436,27030385.0,234212372.0
2022051.0,2018-09,1496942.2435897435,20941845.0,255154217.0
2022051.0,2018-10,3112892.8333333335,25399636.0,280553853.0
2022051.0,2018-11,553779.8333333334,19671431.0,300225283.0
2022051.0,2018-12,1123320.8333333333,20612188.0,320837471.0
2022051.0,2019-01,2072756.5,22914277.0,343751748.0
2022051.0,2019-02,2495398.5,29309674.0,29309674.0
2022051.0,2019-03,989230.5,23368849.0,52678523.0
2022051.0,2019-04,903761.5,34360024.0,87038547.0
2022051.0,2019-05,1163513.5,29145385.0,116183932.0
2022051.0,2019-06,1079881.5,29352944.0,114915737.33333333
2022051.0,2019-07,1760508.1666666667,17463986.0,158201340.0
2022051.0,2019-08,1510659.1666666667,25897801.0,184099141.0
2022051.0,2019-09,1740841.1666666667,17142742.0,201241883.0
2022051.0,2019-10,2144405.8333333335,23227087.0,224468970.0
2022051.0,2019-11,2873494.833333333,21090096.0,227947769.33333334
2022051.0,2019-12,1907541.8333333333,41417351.0,284322113.0
2022051.0,2020-01,1547743.75,41707615.0,326029728.0
2022051.0,2020-02,804690.75,22113813.0,22113813.0
2022051.0,2020-03,1336721.75,15826707.0,37940520.0
2022051.0,2020-04,4072193.416666667,32573290.0,70513811.0
2022051.0,2020-05,5278399.416666667,45891777.0,116405587.0
2022051.0,2020-06,5475319.416666667,54439190.0,170844778.0
2022051.0,2020-07,3725908.4166666665,55379345.0,226224123.0
2022051.0,2020-08,2516491.4166666665,42121169.0,268345292.0
2022051.0,2020-09,3740850.4166666665,34360481.0,302705773.0
2022051.0,2020-10,3790114.4166666665,46091882.0,348797655.0
2022051.0,2020-11,2892963.4166666665,42573217.0,391370873.0
2022051.0,2020-12,3003544.4166666665,41851424.0,433222297.0
2022051.0,2021-01,6457171.416666667,50147420.0,483369717.0
2022051.0,2021-02,6176860.416666667,63663734.0,63663734.0
2022051.0,2021-03,6887868.416666667,57256067.0,120919801.0
2022051.0,2021-04,9815204.416666666,85522423.0,206442224.0
2022051.0,2021-05,5367401.416666666,100286318.0,306728542.0
2022051.0,2021-06,3244646.4166666665,73248146.0,379976688.0
2022051.0,2021-07,668695.75,60666197.0,440642884.0
2022051.0,2021-08,254286.74999999997,45175397.0,485818282.0
2022051.0,2021-09,3405010.75,50825714.0,536643996.0
2022051.0,2021-10,469843.75,50747682.0,587391678.0
2022051.0,2021-11,231766.75,29367767.0,616759445.0
2022051.0,2021-12,277877.75,28444121.0,645203566.0
2022052.0,2018-01,506600.5833333334,7684398.0,91981511.0
2022052.0,2018-02,568006.5833333334,6538947.0,6538947.0
2022052.0,2018-03,642882.5833333334,3781387.0,10320335.0
2022052.0,2018-04,587989.9166666666,8815868.0,19136203.0
2022052.0,2018-05,534081.9166666666,7731454.0,26867658.0
2022052.0,2018-06,496864.9166666667,6949320.0,33816978.0
2022052.0,2018-07,481554.5833333333,6882663.0,40699640.0
2022052.0,2018-08,403313.5833333333,6861329.0,47560969.0
2022052.0,2018-09,356968.5833333333,4793483.0,52354452.0
2022052.0,2018-10,640432.5833333334,7094602.0,59449054.0
2022052.0,2018-11,556315.5833333334,9140045.0,68589099.0
2022052.0,2018-12,735413.5833333334,8813212.0,77402311.0
2022052.0,2019-01,358749.6666666667,12006361.0,89408672.0
2022052.0,2019-02,280265.6666666667,4814496.0,4814496.0
2022052.0,2019-03,548495.6666666667,3238307.0,8052803.0
2022052.0,2019-04,426357.3333333333,8924739.0,16977542.0
2022052.0,2019-05,417675.3333333333,7164070.0,24141612.0
2022052.0,2019-06,387470.3333333334,6965033.333333333,23411146.0
2022052.0,2019-07,355684.6666666667,4691092.0,33638995.0
2022052.0,2019-08,570940.6666666667,4142842.0,37781837.0
2022052.0,2019-09,470921.6666666667,7197972.0,44979808.0
2022052.0,2019-10,343940.3333333333,7337974.0,52317782.0
2022052.0,2019-11,350711.3333333333,4480920.0,56798702.0
2022052.0,2019-12,421627.3333333334,5097856.0,61896558.0
2022052.0,2020-01,383717.6666666667,6837155.0,68733713.0
2022052.0,2020-03,193137.6666666667,2778340.5,5375700.5
2022052.0,2020-04,303885.0,2042555.0,7599236.0
2022052.0,2020-05,355660.0,4659695.0,12258931.0
2022052.0,2020-06,378643.0,4138741.0,16397672.0
2022052.0,2020-07,249340.6666666667,6752838.0,23150510.0
2022052.0,2020-08,324228.6666666667,3668519.0,26819029.0
2022052.0,2020-09,288260.6666666667,5129927.0,31948956.0
2022052.0,2020-10,312783.3333333334,4323765.0,36272722.0
2022052.0,2020-11,302183.3333333334,4618159.0,40890880.0
2022052.0,2020-12,1000416.3333333334,4041328.0,44932209.0
2022052.0,2021-01,387956.6666666667,10106713.0,55038922.0
2022052.0,2021-02,401531.6666666667,3220367.0,3220367.0
2022052.0,2021-03,724382.6666666666,3593623.0,6813990.0
2022052.0,2021-04,512304.0,9270389.0,16084379.0
2022052.0,2021-05,354460.0,8033982.0,24118361.0
2022052.0,2021-06,373318.0,4562124.0,28680485.0
2022052.0,2021-07,358065.0,4851312.0,33531797.0
2022052.0,2021-08,456535.0,3814556.0,37346353.0
2022052.0,2021-09,643100.0,5467924.0,42814278.0
2022052.0,2021-10,379599.3333333334,8182539.0,50996816.0
2022052.0,2021-11,355607.3333333334,5392880.0,56389696.0
2022052.0,2021-12,310610.3333333334,4651497.0,61041193.0
2022054.0,2018-01,27878.0,844976.0,3188274.0
2022054.0,2018-02,28285.0,215823.0,215823.0
2022054.0,2018-03,20571.0,154185.0,370008.0
2022054.0,2018-04,60489.0,89670.0,459678.0
2022054.0,2018-05,91487.0,252020.0,711699.0
2022054.0,2018-06,45860.0,833124.0,1544823.0
2022054.0,2018-07,17679.333333333332,93065.0,1637888.0
2022054.0,2018-08,22534.333333333332,165030.0,1802918.0
2022054.0,2018-09,31098.333333333332,198699.0,2001617.0
2022054.0,2018-10,42045.33333333333,288062.0,2289679.0
2022054.0,2018-11,55228.33333333333,187411.0,2477090.0
2022054.0,2018-12,66756.33333333333,408091.0,2885181.0
2022054.0,2019-01,46202.0,303989.0,3189170.0
2022054.0,2019-02,14976.0,294696.0,294696.0
2022054.0,2019-03,22187.0,42600.0,337296.0
2022054.0,2019-04,38554.333333333336,177339.0,514635.0
2022054.0,2019-05,53234.333333333336,174274.0,688909.0
2022054.0,2019-06,32082.333333333332,436859.0,1125768.0
2022054.0,2019-07,12012.666666666666,173709.0,1299477.0
2022054.0,2019-08,23270.666666666664,94908.0,1394385.0
2022054.0,2019-09,19622.666666666664,237795.0,1632180.0
2022054.0,2019-10,78307.33333333333,172837.0,1805017.0
2022054.0,2019-11,97688.33333333333,200508.0,2005525.0
2022054.0,2019-12,121902.33333333333,504786.0,2510310.0
2022054.0,2020-01,54930.0,734292.0,3244602.0
2022054.0,2020-02,32429.0,240150.0,240150.0
2022054.0,2020-03,42917.0,0.0,240150.0
2022054.0,2020-04,35856.0,145385.0,385535.0
2022054.0,2020-05,33194.0,245063.0,630598.0
2022054.0,2020-06,17116.0,275310.0,905908.0
2022054.0,2020-07,13967.666666666666,4281.0,910189.0
2022054.0,2020-08,9667.666666666666,143239.0,1053427.0
2022054.0,2020-09,17307.666666666668,46778.0,1100205.0
2022054.0,2020-10,28307.0,167287.0,1267492.0
2022054.0,2020-11,43624.0,130790.0,1398282.0
2022054.0,2020-12,66212.0,349263.0,1747545.0
2022054.0,2021-01,78340.33333333333,176614.0,1924158.0
2022054.0,2021-02,12665.333333333332,564536.0,564536.0
2022054.0,2021-03,24027.333333333332,261936.0,826473.0
2022054.0,2021-04,16695.333333333332,147377.0,973850.0
2022054.0,2021-05,27412.333333333332,45360.0,1019210.0
2022054.0,2021-06,16701.333333333332,283185.0,1302395.0
2022054.0,2021-07,23497.333333333332,76154.0,1378549.0
2022054.0,2021-08,67764.33333333333,88554.0,1467102.0
2022054.0,2021-09,23035.333333333332,555412.0,2022514.0
2022054.0,2021-10,60323.333333333336,118002.0,2140516.0
2022054.0,2021-11,38769.333333333336,509852.0,2453882.5
2022054.0,2021-12,38802.333333333336,313784.0,2821200.0
2022055.0,2018-01,3140082.916666667,174546882.0,803821654.0
2022055.0,2018-02,2747074.9166666665,51044808.0,51044808.0
2022055.0,2018-03,4236663.916666667,47571656.0,98616464.0
2022055.0,2018-04,6050866.583333333,52823032.0,151439496.0
2022055.0,2018-05,5063167.583333334,53529592.0,204969088.0
2022055.0,2018-06,3287266.583333333,69215482.0,274184569.0
2022055.0,2018-07,6918679.583333334,49292903.0,323477472.0
2022055.0,2018-08,3081013.583333333,88449211.0,411926683.0
2022055.0,2018-09,1552458.5833333333,49389251.0,461315934.0
2022055.0,2018-10,3729248.916666667,52605093.0,513921026.0
2022055.0,2018-11,3088745.916666667,49709700.0,563630727.0
2022055.0,2018-12,2538891.916666667,67431400.0,631062126.0
2022055.0,2019-01,837304.8333333334,60409486.0,691471613.0
2022055.0,2019-02,915157.8333333334,39295654.0,39295654.0
2022055.0,2019-03,4553154.833333333,24180297.0,63475951.0
2022055.0,2019-04,1566942.8333333333,54474500.0,117950451.0
2022055.0,2019-05,4791575.833333333,42428178.0,160378629.0
2022055.0,2019-06,3287971.8333333335,59058616.0,219437245.0
2022055.0,2019-07,1765705.1666666667,50747238.0,270184482.0
2022055.0,2019-08,1978733.1666666665,46415541.0,316600023.0
2022055.0,2019-09,2033962.1666666665,47707378.0,364307401.0
2022055.0,2019-10,2122553.5,51508987.0,415816388.0
2022055.0,2019-11,2525687.5,44866059.0,460682447.0
2022055.0,2019-12,2608526.5,65513558.0,526196005.0
2022055.0,2020-01,2153877.9166666665,67472528.0,593668532.0
2022055.0,2020-02,1641244.9166666667,41055219.0,41055219.0
2022055.0,2020-03,3202365.9166666665,39140052.0,80195271.0
2022055.0,2020-04,2457161.5833333335,51933073.0,132128344.0
2022055.0,2020-05,3776389.5833333335,44846770.0,176975114.0
2022055.0,2020-06,2186101.583333333,62744789.0,239719903.0
2022055.0,2020-07,2614307.5833333335,46306946.0,286026849.0
2022055.0,2020-08,2410964.5833333335,46595295.0,332622144.0
2022055.0,2020-09,2464664.583333333,47057526.0,379679670.0
2022055.0,2020-10,1702697.25,51630609.0,431310279.0
2022055.0,2020-11,3797072.25,48158386.0,479468665.0
2022055.0,2020-12,3882509.2499999995,74119654.0,553588320.0
2022055.0,2021-01,2621236.0,70329382.0,623917701.0
2022055.0,2021-02,2426694.0,50764865.0,50764865.0
2022055.0,2021-03,2892949.0,41876771.0,92641636.0
2022055.0,2021-04,3944841.3333333335,50421105.0,143062741.0
2022055.0,2021-05,3386498.3333333335,62382718.0,205445458.0
2022055.0,2021-06,2652119.3333333335,66907591.0,272353049.0
2022055.0,2021-07,2776305.0,58119960.0,330473009.0
2022055.0,2021-08,1332841.0,52418556.0,382891564.0
2022055.0,2021-09,3769353.0,44244930.0,427136495.0
2022055.0,2021-10,2490506.0,57582423.0,484718918.0
2022055.0,2021-11,6146965.0,54130216.0,538849134.0
2022055.0,2021-12,2540968.0,99638672.0,638487806.0
2022056.0,2018-01,208212.41666666666,2757891.0,33864755.0
2022056.0,2018-02,128787.41666666667,3648420.0,3648420.0
2022056.0,2018-03,9257.416666666666,3385493.0,7033913.0
2022056.0,2018-04,20623.75,2993115.0,10027028.0
2022056.0,2018-05,9108.75,3264061.0,13291089.0
2022056.0,2018-06,9108.75,3526603.0,16817692.0
2022056.0,2018-07,9457.416666666666,2330273.0,19147965.0
2022056.0,2018-08,13644.416666666666,2599761.0,21747726.0
2022056.0,2018-09,120439.41666666667,1802180.0,23549906.0
2022056.0,2018-10,160400.75,2716710.0,26266616.0
2022056.0,2018-11,36598.75,3903521.0,30170137.0
2022056.0,2018-12,10483.75,3724127.0,33894264.0
2022056.0,2019-01,34356.91666666667,3276812.0,37171076.0
2022056.0,2019-02,37973.916666666664,2807711.0,2807711.0
2022056.0,2019-03,104296.91666666667,2249161.0,5056872.0
2022056.0,2019-04,81361.58333333333,2751928.0,7808800.0
2022056.0,2019-05,157535.58333333334,2387691.0,10196492.0
2022056.0,2019-06,62041.583333333336,3176393.0,13372885.0
2022056.0,2019-07,41195.25,2366273.0,15739157.0
2022056.0,2019-08,76182.25,1727480.0,17466637.0
2022056.0,2019-09,57138.25,1902102.0,19368740.0
2022056.0,2019-10,171978.25,2180436.0,21549176.0
2022056.0,2019-11,52665.25,3019967.0,24569143.0
2022056.0,2019-12,171751.25,2237994.0,26807137.0
2022056.0,2020-01,29637.5,3290953.0,30098089.0
2022056.0,2020-02,6298.5,1891809.0,1891809.0
2022056.0,2020-03,6298.5,0.0,1891809.0
2022056.0,2020-04,6068.166666666667,0.0,1891809.0
2022056.0,2020-05,6068.166666666667,680028.0,2571836.0
2022056.0,2020-06,6068.166666666667,950910.0,3522746.0
2022056.0,2020-07,5708.833333333333,823363.0,4346109.0
2022056.0,2020-08,5708.833333333333,1211409.0,5557518.0
2022056.0,2020-09,5708.833333333333,1418072.0,6975590.0
2022056.0,2020-10,5955.833333333333,1641618.0,8617208.0
2022056.0,2020-11,5955.833333333333,3265507.0,11882715.0
2022056.0,2020-12,97781.83333333333,2162948.0,14045662.0
2022056.0,2021-01,6618.083333333334,2558573.0,16604235.0
2022056.0,2021-02,8466.083333333334,1093612.0,1093612.0
2022056.0,2021-03,40367.083333333336,1084158.0,2177770.0
2022056.0,2021-04,54716.416666666664,1601215.0,3778985.0
2022056.0,2021-05,136206.4166666667,1120736.0,4899721.0
2022056.0,2021-06,51911.416666666664,2260834.0,7160554.0
2022056.0,2021-07,39653.75,1015176.0,8175730.0
2022056.0,2021-08,6165.75,1556326.0,9732055.0
2022056.0,2021-09,28489.75,281864.0,10013920.0
2022056.0,2021-10,67446.75,998733.0,11012653.0
2022056.0,2021-11,22838.75,1445736.0,11959022.5
2022056.0,2021-12,168917.75,1069934.0,13975326.0
2022058.0,2018-01,341675.0,1932096.0,19080766.0
2022058.0,2018-02,691233.0,2127745.0,2127745.0
2022058.0,2018-03,370738.0,1743608.0,3871353.0
2022058.0,2018-04,357032.6666666667,1974408.0,5845762.0
2022058.0,2018-05,350816.6666666667,1641197.0,7486959.0
2022058.0,2018-06,359568.6666666667,1810658.0,9297617.0
2022058.0,2018-07,395787.3333333334,1768002.0,11065619.0
2022058.0,2018-08,377842.3333333333,2003948.0,13069567.0
2022058.0,2018-09,448157.3333333334,2568570.0,15638136.0
2022058.0,2018-10,492028.3333333333,2568239.0,18206376.0
2022058.0,2018-11,521931.3333333333,2215508.0,20421884.0
2022058.0,2018-12,528539.3333333333,2404725.0,22826609.0
2022058.0,2019-01,206085.0,2286182.0,25112791.0
2022058.0,2019-02,182462.0,1983277.0,1983277.0
2022058.0,2019-03,244628.0,1516551.0,3499827.0
2022058.0,2019-04,563774.0,2136951.0,5636778.0
2022058.0,2019-05,576583.0,2349869.0,7986647.0
2022058.0,2019-06,1181982.0,2175831.0,10162478.0
2022058.0,2019-07,556969.0,2325456.0,12487934.0
2022058.0,2019-08,507581.0,2579781.0,15067715.0
2022058.0,2019-09,477272.0,2890863.0,17958578.0
2022058.0,2019-10,472908.0,2223719.0,20182297.0
2022058.0,2019-11,483916.0,2304089.0,22486386.0
2022058.0,2019-12,452093.0,2570844.0,25057230.0
2022058.0,2020-01,175015.3333333333,2331543.0,27388773.0
2022058.0,2020-02,103863.33333333333,2349487.0,2349487.0
2022058.0,2020-03,190462.3333333333,171372.0,2520860.0
2022058.0,2020-04,642805.3333333333,2653400.0,5174259.0
2022058.0,2020-05,616544.3333333333,2747314.0,7921573.0
2022058.0,2020-06,671497.3333333333,2254821.0,10176394.0
2022058.0,2020-07,747623.0,2198770.3333333335,6889199.166666667
2022058.0,2020-08,735080.0,3278306.0,16470928.0
2022058.0,2020-09,773191.0,2552220.0,20036413.375
2022058.0,2020-10,1082106.0,3788880.0,23451274.0
2022058.0,2020-11,1176908.0,3593917.0,27045190.0
2022058.0,2020-12,1200960.0,4622202.0,31667392.0
2022058.0,2021-01,749854.75,5401794.0,37069186.0
2022058.0,2021-02,644206.75,4367671.0,4367671.0
2022058.0,2021-03,647363.75,2988847.0,7356518.0
2022058.0,2021-04,773334.4166666666,2612659.0,9969177.0
2022058.0,2021-05,708181.4166666667,3399548.0,13368725.0
2022058.0,2021-06,791448.4166666666,3567771.0,16936496.0
